LAT,LON,UTCTIMESOD,THICK,ELEVATION,FRAME,SURFACE,BOTTOM,QUALITY
-67.181164,99.480875,11664.6330,-9999.00,1251.5582,2019111501005,466.34,-9999.00,1
-67.181297,99.480817,11664.7418,-9999.00,1251.5831,2019111501005,466.34,-9999.00,1
-67.181429,99.480759,11664.8506,-9999.00,1251.6099,2019111501005,466.34,-9999.00,1
-67.181562,99.480702,11664.9594,-9999.00,1251.6350,2019111501005,466.34,-9999.00,1
-67.181694,99.480644,11665.0682,-9999.00,1251.6612,2019111501005,466.34,-9999.00,1
-67.181827,99.480587,11665.1770,-9999.00,1251.6843,2019111501005,466.34,-9999.00,1
-67.181960,99.480529,11665.2858,-9999.00,1251.7054,2019111501005,466.34,-9999.00,1
-67.182092,99.480471,11665.3947,-9999.00,1251.7147,2019111501005,466.34,-9999.00,1
-67.182225,99.480414,11665.5035,-9999.00,1251.7122,2019111501005,466.34,-9999.00,1
-67.182357,99.480356,11665.6123,-9999.00,1251.6962,2019111501005,466.34,-9999.00,1
-67.182490,99.480299,11665.7211,-9999.00,1251.6740,2019111501005,466.34,-9999.00,1
-67.182623,99.480241,11665.8299,-9999.00,1251.6485,2019111501005,466.34,-9999.00,1
-67.182755,99.480184,11665.9387,-9999.00,1251.6223,2019111501005,466.34,-9999.00,1
-67.182888,99.480126,11666.0476,-9999.00,1251.6008,2019111501005,466.34,-9999.00,1
-67.183020,99.480069,11666.1564,-9999.00,1251.5920,2019111501005,466.34,-9999.00,1
-67.183153,99.480011,11666.2652,-9999.00,1251.5929,2019111501005,466.34,-9999.00,1
-67.183286,99.479953,11666.3741,-9999.00,1251.6017,2019111501005,466.34,-9999.00,1
-67.183418,99.479895,11666.4829,-9999.00,1251.6117,2019111501005,466.34,-9999.00,1
-67.183551,99.479837,11666.5917,-9999.00,1251.6235,2019111501005,466.34,-9999.00,1
-67.183683,99.479779,11666.7005,-9999.00,1251.6313,2019111501005,466.34,-9999.00,1
-67.183816,99.479721,11666.8094,-9999.00,1251.6289,2019111501005,466.34,-9999.00,1
-67.183948,99.479663,11666.9182,-9999.00,1251.6168,2019111501005,466.34,-9999.00,1
-67.184081,99.479605,11667.0270,-9999.00,1251.6000,2019111501005,466.34,-9999.00,1
-67.184214,99.479547,11667.1358,-9999.00,1251.5846,2019111501005,466.34,-9999.00,1
-67.184346,99.479489,11667.2446,-9999.00,1251.5660,2019111501005,466.34,-9999.00,1
-67.184479,99.479431,11667.3534,-9999.00,1251.5464,2019111501005,466.34,-9999.00,1
-67.184611,99.479373,11667.4622,-9999.00,1251.5189,2019111501005,466.34,-9999.00,1
-67.184744,99.479315,11667.5711,-9999.00,1251.4895,2019111501005,466.34,-9999.00,1
-67.184876,99.479257,11667.6799,-9999.00,1251.4524,2019111501005,466.34,-9999.00,1
-67.185009,99.479199,11667.7887,-9999.00,1251.4175,2019111501005,466.34,-9999.00,1
-67.185142,99.479141,11667.8975,-9999.00,1251.3831,2019111501005,466.34,-9999.00,1
-67.185274,99.479083,11668.0063,-9999.00,1251.3567,2019111501005,466.34,-9999.00,1
-67.185407,99.479025,11668.1151,-9999.00,1251.3330,2019111501005,466.34,-9999.00,1
-67.185539,99.478967,11668.2240,-9999.00,1251.3181,2019111501005,466.34,-9999.00,1
-67.185672,99.478909,11668.3328,-9999.00,1251.3073,2019111501005,466.08,-9999.00,1
-67.185804,99.478851,11668.4416,-9999.00,1251.3023,2019111501005,464.78,-9999.00,1
-67.185937,99.478792,11668.5504,-9999.00,1251.2989,2019111501005,462.24,-9999.00,1
-67.186070,99.478734,11668.6592,-9999.00,1251.2946,2019111501005,459.63,-9999.00,1
-67.186202,99.478676,11668.7680,-9999.00,1251.2892,2019111501005,458.33,-9999.00,1
-67.186335,99.478618,11668.8768,-9999.00,1251.2844,2019111501005,458.05,-9999.00,1
-67.186467,99.478560,11668.9856,-9999.00,1251.2777,2019111501005,458.02,-9999.00,1
-67.186600,99.478501,11669.0944,-9999.00,1251.2704,2019111501005,458.02,-9999.00,1
-67.186732,99.478443,11669.2032,-9999.00,1251.2611,2019111501005,458.02,-9999.00,1
-67.186865,99.478385,11669.3120,-9999.00,1251.2531,2019111501005,458.02,-9999.00,1
-67.186997,99.478326,11669.4208,-9999.00,1251.2444,2019111501005,458.02,-9999.00,1
-67.187130,99.478268,11669.5295,-9999.00,1251.2432,2019111501005,458.02,-9999.00,1
-67.187263,99.478209,11669.6383,-9999.00,1251.2449,2019111501005,458.02,-9999.00,1
-67.187395,99.478151,11669.7471,-9999.00,1251.2505,2019111501005,458.02,-9999.00,1
-67.187528,99.478093,11669.8558,-9999.00,1251.2576,2019111501005,458.02,-9999.00,1
-67.187660,99.478034,11669.9646,-9999.00,1251.2719,2019111501005,458.02,-9999.00,1
-67.187793,99.477976,11670.0734,-9999.00,1251.2929,2019111501005,458.02,-9999.00,1
-67.187925,99.477917,11670.1821,-9999.00,1251.3219,2019111501005,458.02,-9999.00,1
-67.188058,99.477859,11670.2909,-9999.00,1251.3571,2019111501005,458.02,-9999.00,1
-67.188190,99.477800,11670.3996,-9999.00,1251.3980,2019111501005,458.02,-9999.00,1
-67.188323,99.477742,11670.5084,-9999.00,1251.4420,2019111501005,458.02,-9999.00,1
-67.188455,99.477683,11670.6171,-9999.00,1251.4896,2019111501005,458.02,-9999.00,1
-67.188588,99.477625,11670.7259,-9999.00,1251.5402,2019111501005,458.02,-9999.00,1
-67.188721,99.477566,11670.8346,-9999.00,1251.5957,2019111501005,458.02,-9999.00,1
-67.188853,99.477507,11670.9433,-9999.00,1251.6530,2019111501005,458.02,-9999.00,1
-67.188986,99.477448,11671.0520,-9999.00,1251.7128,2019111501005,458.02,-9999.00,1
-67.189118,99.477389,11671.1608,-9999.00,1251.7759,2019111501005,458.02,-9999.00,1
-67.189251,99.477331,11671.2695,-9999.00,1251.8404,2019111501005,458.02,-9999.00,1
-67.189383,99.477272,11671.3782,-9999.00,1251.9084,2019111501005,458.02,-9999.00,1
-67.189516,99.477213,11671.4869,-9999.00,1251.9783,2019111501005,458.02,-9999.00,1
-67.189648,99.477154,11671.5956,-9999.00,1252.0501,2019111501005,458.02,-9999.00,1
-67.189781,99.477095,11671.7042,-9999.00,1252.1226,2019111501005,458.02,-9999.00,1
-67.189913,99.477036,11671.8129,-9999.00,1252.1943,2019111501005,458.02,-9999.00,1
-67.190046,99.476977,11671.9216,-9999.00,1252.2675,2019111501005,458.02,-9999.00,1
-67.190178,99.476918,11672.0303,-9999.00,1252.3395,2019111501005,458.02,-9999.00,1
-67.190311,99.476859,11672.1390,-9999.00,1252.4139,2019111501005,458.02,-9999.00,1
-67.190443,99.476801,11672.2476,-9999.00,1252.4854,2019111501005,458.02,-9999.00,1
-67.190576,99.476742,11672.3563,-9999.00,1252.5592,2019111501005,458.02,-9999.00,1
-67.190708,99.476683,11672.4649,-9999.00,1252.6326,2019111501005,458.02,-9999.00,1
-67.190841,99.476624,11672.5736,-9999.00,1252.7101,2019111501005,458.02,-9999.00,1
-67.190973,99.476565,11672.6822,-9999.00,1252.7907,2019111501005,458.02,-9999.00,1
-67.191106,99.476506,11672.7909,-9999.00,1252.8721,2019111501005,458.02,-9999.00,1
-67.191238,99.476447,11672.8995,-9999.00,1252.9534,2019111501005,458.02,-9999.00,1
-67.191371,99.476389,11673.0082,-9999.00,1253.0336,2019111501005,458.02,-9999.00,1
-67.191503,99.476330,11673.1168,-9999.00,1253.1141,2019111501005,458.02,-9999.00,1
-67.191636,99.476271,11673.2254,-9999.00,1253.1910,2019111501005,458.02,-9999.00,1
-67.191768,99.476212,11673.3340,-9999.00,1253.2631,2019111501005,458.02,-9999.00,1
-67.191901,99.476153,11673.4426,-9999.00,1253.3303,2019111501005,458.02,-9999.00,1
-67.192033,99.476094,11673.5512,-9999.00,1253.3939,2019111501005,458.02,-9999.00,1
-67.192166,99.476035,11673.6598,-9999.00,1253.4551,2019111501005,458.02,-9999.00,1
-67.192298,99.475976,11673.7684,-9999.00,1253.5140,2019111501005,458.02,-9999.00,1
-67.192431,99.475918,11673.8770,-9999.00,1253.5696,2019111501005,458.02,-9999.00,1
-67.192564,99.475859,11673.9855,-9999.00,1253.6240,2019111501005,458.02,-9999.00,1
-67.192696,99.475800,11674.0941,-9999.00,1253.6752,2019111501005,458.02,-9999.00,1
-67.192829,99.475741,11674.2026,-9999.00,1253.7245,2019111501005,458.02,-9999.00,1
-67.192961,99.475682,11674.3112,-9999.00,1253.7708,2019111501005,458.02,-9999.00,1
-67.193094,99.475623,11674.4197,-9999.00,1253.8150,2019111501005,458.02,-9999.00,1
-67.193226,99.475565,11674.5282,-9999.00,1253.8535,2019111501005,458.02,-9999.00,1
-67.193359,99.475506,11674.6368,-9999.00,1253.8894,2019111501005,458.02,-9999.00,1
-67.193491,99.475447,11674.7453,-9999.00,1253.9243,2019111501005,458.02,-9999.00,1
-67.193624,99.475388,11674.8538,-9999.00,1253.9613,2019111501005,458.02,-9999.00,1
-67.193756,99.475329,11674.9623,-9999.00,1253.9982,2019111501005,458.02,-9999.00,1
-67.193889,99.475270,11675.0708,-9999.00,1254.0334,2019111501005,458.02,-9999.00,1
-67.194021,99.475211,11675.1793,-9999.00,1254.0675,2019111501005,458.02,-9999.00,1
-67.194154,99.475153,11675.2878,-9999.00,1254.0997,2019111501005,458.02,-9999.00,1
-67.194286,99.475094,11675.3962,-9999.00,1254.1305,2019111501005,458.02,-9999.00,1
-67.194419,99.475035,11675.5047,-9999.00,1254.1609,2019111501005,458.02,-9999.00,1
-67.194551,99.474976,11675.6131,-9999.00,1254.1916,2019111501005,458.02,-9999.00,1
-67.194684,99.474918,11675.7216,-9999.00,1254.2229,2019111501005,458.02,-9999.00,1
-67.194816,99.474859,11675.8300,-9999.00,1254.2541,2019111501005,458.02,-9999.00,1
-67.194949,99.474800,11675.9385,-9999.00,1254.2850,2019111501005,458.02,-9999.00,1
-67.195081,99.474741,11676.0469,-9999.00,1254.3152,2019111501005,458.02,-9999.00,1
-67.195214,99.474682,11676.1553,-9999.00,1254.3463,2019111501005,458.02,-9999.00,1
-67.195346,99.474623,11676.2638,-9999.00,1254.3785,2019111501005,458.02,-9999.00,1
-67.195479,99.474564,11676.3722,-9999.00,1254.4119,2019111501005,458.02,-9999.00,1
-67.195611,99.474505,11676.4806,-9999.00,1254.4463,2019111501005,458.02,-9999.00,1
-67.195744,99.474446,11676.5890,-9999.00,1254.4822,2019111501005,458.02,-9999.00,1
-67.195876,99.474387,11676.6974,-9999.00,1254.5167,2019111501005,458.02,-9999.00,1
-67.196009,99.474328,11676.8058,-9999.00,1254.5480,2019111501005,458.02,-9999.00,1
-67.196141,99.474269,11676.9141,-9999.00,1254.5761,2019111501005,458.02,-9999.00,1
-67.196274,99.474210,11677.0225,-9999.00,1254.6051,2019111501005,458.02,-9999.00,1
-67.196406,99.474150,11677.1309,-9999.00,1254.6298,2019111501005,458.02,-9999.00,1
-67.196539,99.474091,11677.2392,-9999.00,1254.6549,2019111501005,458.02,-9999.00,1
-67.196671,99.474032,11677.3476,-9999.00,1254.6778,2019111501005,458.02,-9999.00,1
-67.196804,99.473972,11677.4559,-9999.00,1254.7037,2019111501005,458.02,-9999.00,1
-67.196936,99.473913,11677.5643,-9999.00,1254.7299,2019111501005,458.02,-9999.00,1
-67.197069,99.473854,11677.6726,-9999.00,1254.7574,2019111501005,457.72,-9999.00,1
-67.197201,99.473794,11677.7810,-9999.00,1254.7860,2019111501005,456.31,-9999.00,1
-67.197334,99.473735,11677.8893,-9999.00,1254.8140,2019111501005,453.74,-9999.00,1
-67.197466,99.473675,11677.9976,-9999.00,1254.8418,2019111501005,451.18,-9999.00,1
-67.197599,99.473616,11678.1059,-9999.00,1254.8694,2019111501005,449.96,-9999.00,1
-67.197731,99.473556,11678.2142,-9999.00,1254.8988,2019111501005,449.71,-9999.00,1
-67.197864,99.473496,11678.3226,-9999.00,1254.9310,2019111501005,449.69,-9999.00,1
-67.197996,99.473437,11678.4309,-9999.00,1254.9663,2019111501005,449.69,-9999.00,1
-67.198129,99.473377,11678.5391,-9999.00,1255.0048,2019111501005,449.69,-9999.00,1
-67.198261,99.473317,11678.6474,-9999.00,1255.0429,2019111501005,449.69,-9999.00,1
-67.198394,99.473257,11678.7557,-9999.00,1255.0812,2019111501005,449.69,-9999.00,1
-67.198526,99.473197,11678.8640,-9999.00,1255.1205,2019111501005,449.69,-9999.00,1
-67.198658,99.473137,11678.9723,-9999.00,1255.1587,2019111501005,449.69,-9999.00,1
-67.198791,99.473077,11679.0806,-9999.00,1255.1956,2019111501005,449.69,-9999.00,1
-67.198923,99.473017,11679.1888,-9999.00,1255.2319,2019111501005,449.69,-9999.00,1
-67.199056,99.472957,11679.2971,-9999.00,1255.2687,2019111501005,449.69,-9999.00,1
-67.199188,99.472897,11679.4053,-9999.00,1255.3069,2019111501005,449.69,-9999.00,1
-67.199321,99.472837,11679.5136,-9999.00,1255.3439,2019111501005,449.69,-9999.00,1
-67.199453,99.472777,11679.6219,-9999.00,1255.3832,2019111501005,449.69,-9999.00,1
-67.199586,99.472716,11679.7301,-9999.00,1255.4247,2019111501005,449.69,-9999.00,1
-67.199718,99.472656,11679.8383,-9999.00,1255.4729,2019111501005,449.69,-9999.00,1
-67.199850,99.472595,11679.9466,-9999.00,1255.5240,2019111501005,449.69,-9999.00,1
-67.199983,99.472535,11680.0548,-9999.00,1255.5770,2019111501005,449.69,-9999.00,1
-67.200115,99.472474,11680.1630,-9999.00,1255.6309,2019111501005,449.69,-9999.00,1
-67.200248,99.472414,11680.2713,-9999.00,1255.6886,2019111501005,449.69,-9999.00,1
-67.200380,99.472353,11680.3795,-9999.00,1255.7494,2019111501005,449.69,-9999.00,1
-67.200512,99.472293,11680.4877,-9999.00,1255.8089,2019111501005,449.69,-9999.00,1
-67.200645,99.472232,11680.5959,-9999.00,1255.8659,2019111501005,449.69,-9999.00,1
-67.200777,99.472171,11680.7041,-9999.00,1255.9197,2019111501005,449.69,-9999.00,1
-67.200910,99.472110,11680.8123,-9999.00,1255.9772,2019111501005,449.69,-9999.00,1
-67.201042,99.472049,11680.9205,-9999.00,1256.0347,2019111501005,449.69,-9999.00,1
-67.201174,99.471988,11681.0287,-9999.00,1256.0939,2019111501005,449.69,-9999.00,1
-67.201307,99.471927,11681.1369,-9999.00,1256.1531,2019111501005,449.69,-9999.00,1
-67.201439,99.471866,11681.2451,-9999.00,1256.2150,2019111501005,449.69,-9999.00,1
-67.201571,99.471805,11681.3533,-9999.00,1256.2786,2019111501005,449.69,-9999.00,1
-67.201704,99.471743,11681.4615,-9999.00,1256.3430,2019111501005,449.69,-9999.00,1
-67.201836,99.471682,11681.5696,-9999.00,1256.4097,2019111501005,449.69,-9999.00,1
-67.201968,99.471620,11681.6778,-9999.00,1256.4791,2019111501005,449.69,-9999.00,1
-67.202101,99.471559,11681.7860,-9999.00,1256.5499,2019111501005,449.69,-9999.00,1
-67.202233,99.471497,11681.8942,-9999.00,1256.6234,2019111501005,449.69,-9999.00,1
-67.202365,99.471436,11682.0023,-9999.00,1256.6967,2019111501005,449.69,-9999.00,1
-67.202498,99.471374,11682.1105,-9999.00,1256.7715,2019111501005,449.69,-9999.00,1
-67.202630,99.471312,11682.2187,-9999.00,1256.8436,2019111501005,449.69,-9999.00,1
-67.202762,99.471250,11682.3268,-9999.00,1256.9135,2019111501005,449.69,-9999.00,1
-67.202895,99.471189,11682.4350,-9999.00,1256.9802,2019111501005,449.69,-9999.00,1
-67.203027,99.471127,11682.5431,-9999.00,1257.0480,2019111501005,449.69,-9999.00,1
-67.203159,99.471065,11682.6513,-9999.00,1257.1171,2019111501005,449.69,-9999.00,1
-67.203292,99.471003,11682.7595,-9999.00,1257.1892,2019111501005,449.69,-9999.00,1
-67.203424,99.470941,11682.8676,-9999.00,1257.2604,2019111501005,449.69,-9999.00,1
-67.203556,99.470879,11682.9758,-9999.00,1257.3296,2019111501005,449.69,-9999.00,1
-67.203688,99.470816,11683.0840,-9999.00,1257.3925,2019111501005,449.69,-9999.00,1
-67.203821,99.470754,11683.1921,-9999.00,1257.4503,2019111501005,449.69,-9999.00,1
-67.203953,99.470692,11683.3003,-9999.00,1257.5055,2019111501005,449.69,-9999.00,1
-67.204085,99.470630,11683.4084,-9999.00,1257.5588,2019111501005,449.69,-9999.00,1
-67.204218,99.470568,11683.5166,-9999.00,1257.6101,2019111501005,449.69,-9999.00,1
-67.204350,99.470505,11683.6248,-9999.00,1257.6597,2019111501005,449.69,-9999.00,1
-67.204482,99.470443,11683.7330,-9999.00,1257.7073,2019111501005,449.69,-9999.00,1
-67.204614,99.470381,11683.8412,-9999.00,1257.7549,2019111501005,449.69,-9999.00,1
-67.204747,99.470318,11683.9493,-9999.00,1257.8005,2019111501005,449.69,-9999.00,1
-67.204879,99.470256,11684.0575,-9999.00,1257.8444,2019111501005,449.69,-9999.00,1
-67.205011,99.470193,11684.1657,-9999.00,1257.8850,2019111501005,449.69,-9999.00,1
-67.205144,99.470131,11684.2739,-9999.00,1257.9205,2019111501005,449.69,-9999.00,1
-67.205276,99.470068,11684.3821,-9999.00,1257.9524,2019111501005,449.69,-9999.00,1
-67.205408,99.470005,11684.4903,-9999.00,1257.9798,2019111501005,449.69,-9999.00,1
-67.205540,99.469942,11684.5985,-9999.00,1258.0010,2019111501005,449.69,-9999.00,1
-67.205673,99.469879,11684.7067,-9999.00,1258.0168,2019111501005,449.69,-9999.00,1
-67.205805,99.469816,11684.8149,-9999.00,1258.0263,2019111501005,449.69,-9999.00,1
-67.205937,99.469753,11684.9231,-9999.00,1258.0338,2019111501005,449.69,-9999.00,1
-67.206069,99.469690,11685.0313,-9999.00,1258.0392,2019111501005,449.69,-9999.00,1
-67.206201,99.469626,11685.1395,-9999.00,1258.0443,2019111501005,449.69,-9999.00,1
-67.206334,99.469563,11685.2477,-9999.00,1258.0477,2019111501005,449.69,-9999.00,1
-67.206466,99.469499,11685.3559,-9999.00,1258.0493,2019111501005,449.69,-9999.00,1
-67.206598,99.469436,11685.4641,-9999.00,1258.0467,2019111501005,449.69,-9999.00,1
-67.206730,99.469372,11685.5723,-9999.00,1258.0390,2019111501005,449.69,-9999.00,1
-67.206862,99.469308,11685.6806,-9999.00,1258.0237,2019111501005,449.69,-9999.00,1
-67.206995,99.469244,11685.7888,-9999.00,1258.0031,2019111501005,449.69,-9999.00,1
-67.207127,99.469180,11685.8970,-9999.00,1257.9790,2019111501005,449.69,-9999.00,1
-67.207259,99.469116,11686.0053,-9999.00,1257.9511,2019111501005,449.69,-9999.00,1
-67.207391,99.469052,11686.1135,-9999.00,1257.9197,2019111501005,449.69,-9999.00,1
-67.207523,99.468988,11686.2218,-9999.00,1257.8858,2019111501005,449.69,-9999.00,1
-67.207655,99.468924,11686.3300,-9999.00,1257.8493,2019111501005,449.69,-9999.00,1
-67.207787,99.468859,11686.4383,-9999.00,1257.8117,2019111501005,449.69,-9999.00,1
-67.207920,99.468795,11686.5466,-9999.00,1257.7739,2019111501005,449.69,-9999.00,1
-67.208052,99.468730,11686.6549,-9999.00,1257.7383,2019111501005,449.69,-9999.00,1
-67.208184,99.468665,11686.7632,-9999.00,1257.7067,2019111501005,449.69,-9999.00,1
-67.208316,99.468601,11686.8715,-9999.00,1257.6773,2019111501005,449.69,-9999.00,1
-67.208448,99.468536,11686.9798,-9999.00,1257.6489,2019111501005,449.69,-9999.00,1
-67.208580,99.468471,11687.0881,-9999.00,1257.6197,2019111501005,449.69,-9999.00,1
-67.208712,99.468406,11687.1964,-9999.00,1257.5928,2019111501005,449.69,-9999.00,1
-67.208844,99.468341,11687.3048,-9999.00,1257.5658,2019111501005,449.69,-9999.00,1
-67.208976,99.468275,11687.4131,-9999.00,1257.5412,2019111501005,449.69,-9999.00,1
-67.209108,99.468210,11687.5215,-9999.00,1257.5170,2019111501005,449.69,-9999.00,1
-67.209240,99.468145,11687.6298,-9999.00,1257.4931,2019111501005,449.69,-9999.00,1
-67.209373,99.468079,11687.7382,-9999.00,1257.4698,2019111501005,449.69,-9999.00,1
-67.209505,99.468014,11687.8466,-9999.00,1257.4469,2019111501005,449.69,-9999.00,1
-67.209637,99.467948,11687.9550,-9999.00,1257.4258,2019111501005,449.69,-9999.00,1
-67.209769,99.467883,11688.0634,-9999.00,1257.4036,2019111501005,449.69,-9999.00,1
-67.209901,99.467817,11688.1718,-9999.00,1257.3766,2019111501005,449.69,-9999.00,1
-67.210033,99.467751,11688.2803,-9999.00,1257.3481,2019111501005,449.69,-9999.00,1
-67.210165,99.467685,11688.3887,-9999.00,1257.3181,2019111501005,449.69,-9999.00,1
-67.210297,99.467619,11688.4972,-9999.00,1257.2904,2019111501005,449.69,-9999.00,1
-67.210429,99.467554,11688.6057,-9999.00,1257.2655,2019111501005,449.69,-9999.00,1
-67.210561,99.467487,11688.7141,-9999.00,1257.2429,2019111501005,449.69,-9999.00,1
-67.210693,99.467421,11688.8227,-9999.00,1257.2227,2019111501005,449.69,-9999.00,1
-67.210825,99.467355,11688.9312,-9999.00,1257.2026,2019111501005,449.69,-9999.00,1
-67.210957,99.467289,11689.0397,-9999.00,1257.1828,2019111501005,449.69,-9999.00,1
-67.211089,99.467223,11689.1482,-9999.00,1257.1623,2019111501005,449.69,-9999.00,1
-67.211221,99.467157,11689.2568,-9999.00,1257.1417,2019111501005,449.69,-9999.00,1
-67.211353,99.467090,11689.3654,-9999.00,1257.1217,2019111501005,449.69,-9999.00,1
-67.211485,99.467024,11689.4740,-9999.00,1257.1053,2019111501005,449.69,-9999.00,1
-67.211617,99.466957,11689.5826,-9999.00,1257.0934,2019111501005,449.69,-9999.00,1
-67.211749,99.466891,11689.6912,-9999.00,1257.0849,2019111501005,449.69,-9999.00,1
-67.211881,99.466824,11689.7998,-9999.00,1257.0765,2019111501005,449.69,-9999.00,1
-67.212013,99.466758,11689.9085,-9999.00,1257.0690,2019111501005,449.69,-9999.00,1
-67.212145,99.466691,11690.0171,-9999.00,1257.0621,2019111501005,449.69,-9999.00,1
-67.212277,99.466624,11690.1258,-9999.00,1257.0561,2019111501005,449.69,-9999.00,1
-67.212409,99.466558,11690.2345,-9999.00,1257.0516,2019111501005,449.69,-9999.00,1
-67.212541,99.466491,11690.3432,-9999.00,1257.0467,2019111501005,449.69,-9999.00,1
-67.212673,99.466424,11690.4520,-9999.00,1257.0436,2019111501005,449.69,-9999.00,1
-67.212804,99.466357,11690.5607,-9999.00,1257.0404,2019111501005,449.69,-9999.00,1
-67.212936,99.466290,11690.6695,-9999.00,1257.0405,2019111501005,449.69,-9999.00,1
-67.213068,99.466223,11690.7782,-9999.00,1257.0441,2019111501005,449.69,-9999.00,1
-67.213200,99.466156,11690.8870,-9999.00,1257.0492,2019111501005,449.69,-9999.00,1
-67.213332,99.466089,11690.9959,-9999.00,1257.0550,2019111501005,449.69,-9999.00,1
-67.213464,99.466022,11691.1047,-9999.00,1257.0599,2019111501005,449.69,-9999.00,1
-67.213596,99.465955,11691.2135,-9999.00,1257.0657,2019111501005,449.69,-9999.00,1
-67.213728,99.465888,11691.3224,-9999.00,1257.0722,2019111501005,449.69,-9999.00,1
-67.213860,99.465821,11691.4313,-9999.00,1257.0839,2019111501005,449.69,-9999.00,1
-67.213992,99.465754,11691.5402,-9999.00,1257.0997,2019111501005,449.69,-9999.00,1
-67.214124,99.465687,11691.6491,-9999.00,1257.1207,2019111501005,449.69,-9999.00,1
-67.214256,99.465619,11691.7580,-9999.00,1257.1449,2019111501005,449.69,-9999.00,1
-67.214388,99.465552,11691.8669,-9999.00,1257.1725,2019111501005,449.69,-9999.00,1
-67.214520,99.465485,11691.9759,-9999.00,1257.2027,2019111501005,449.69,-9999.00,1
-67.214652,99.465418,11692.0849,-9999.00,1257.2338,2019111501005,449.69,-9999.00,1
-67.214783,99.465351,11692.1939,-9999.00,1257.2666,2019111501005,449.69,-9999.00,1
-67.214915,99.465284,11692.3029,-9999.00,1257.3016,2019111501005,449.69,-9999.00,1
-67.215047,99.465216,11692.4119,-9999.00,1257.3420,2019111501005,449.69,-9999.00,1
-67.215179,99.465149,11692.5209,-9999.00,1257.3884,2019111501005,449.69,-9999.00,1
-67.215311,99.465082,11692.6300,-9999.00,1257.4387,2019111501005,449.69,-9999.00,1
-67.215443,99.465015,11692.7390,-9999.00,1257.4886,2019111501005,449.69,-9999.00,1
-67.215575,99.464948,11692.8481,-9999.00,1257.5386,2019111501005,449.69,-9999.00,1
-67.215707,99.464881,11692.9572,-9999.00,1257.5873,2019111501005,449.69,-9999.00,1
-67.215839,99.464814,11693.0663,-9999.00,1257.6377,2019111501005,449.69,-9999.00,1
-67.215971,99.464747,11693.1754,-9999.00,1257.6885,2019111501005,449.69,-9999.00,1
-67.216103,99.464680,11693.2845,-9999.00,1257.7376,2019111501005,449.69,-9999.00,1
-67.216235,99.464614,11693.3937,-9999.00,1257.7837,2019111501005,449.69,-9999.00,1
-67.216367,99.464547,11693.5029,-9999.00,1257.8276,2019111501005,449.69,-9999.00,1
-67.216499,99.464480,11693.6120,-9999.00,1257.8718,2019111501005,449.69,-9999.00,1
-67.216631,99.464413,11693.7213,-9999.00,1257.9165,2019111501005,449.69,-9999.00,1
-67.216763,99.464347,11693.8305,-9999.00,1257.9611,2019111501005,449.69,-9999.00,1
-67.216895,99.464280,11693.9397,-9999.00,1258.0059,2019111501005,449.69,-9999.00,1
-67.217027,99.464213,11694.0489,-9999.00,1258.0515,2019111501005,449.69,-9999.00,1
-67.217159,99.464147,11694.1582,-9999.00,1258.0967,2019111501005,449.69,-9999.00,1
-67.217290,99.464080,11694.2675,-9999.00,1258.1439,2019111501005,449.69,-9999.00,1
-67.217422,99.464014,11694.3767,-9999.00,1258.1911,2019111501005,449.69,-9999.00,1
-67.217554,99.463947,11694.4860,-9999.00,1258.2442,2019111501005,449.69,-9999.00,1
-67.217686,99.463881,11694.5953,-9999.00,1258.3002,2019111501005,449.69,-9999.00,1
-67.217818,99.463814,11694.7047,-9999.00,1258.3597,2019111501005,449.69,-9999.00,1
-67.217950,99.463748,11694.8140,-9999.00,1258.4192,2019111501005,449.69,-9999.00,1
-67.218082,99.463682,11694.9233,-9999.00,1258.4793,2019111501005,449.69,-9999.00,1
-67.218214,99.463616,11695.0327,-9999.00,1258.5372,2019111501005,449.69,-9999.00,1
-67.218346,99.463550,11695.1421,-9999.00,1258.5924,2019111501005,449.69,-9999.00,1
-67.218478,99.463483,11695.2515,-9999.00,1258.6423,2019111501005,449.69,-9999.00,1
-67.218610,99.463417,11695.3609,-9999.00,1258.6861,2019111501005,449.69,-9999.00,1
-67.218742,99.463351,11695.4703,-9999.00,1258.7240,2019111501005,449.69,-9999.00,1
-67.218874,99.463285,11695.5797,-9999.00,1258.7599,2019111501005,449.69,-9999.00,1
-67.219007,99.463220,11695.6891,-9999.00,1258.7972,2019111501005,449.69,-9999.00,1
-67.219139,99.463154,11695.7985,-9999.00,1258.8357,2019111501005,449.69,-9999.00,1
-67.219271,99.463088,11695.9080,-9999.00,1258.8754,2019111501005,449.69,-9999.00,1
-67.219403,99.463022,11696.0175,-9999.00,1258.9147,2019111501005,449.69,-9999.00,1
-67.219535,99.462956,11696.1269,-9999.00,1258.9555,2019111501005,449.69,-9999.00,1
-67.219667,99.462891,11696.2364,-9999.00,1258.9995,2019111501005,449.69,-9999.00,1
-67.219799,99.462825,11696.3459,-9999.00,1259.0479,2019111501005,449.69,-9999.00,1
-67.219931,99.462760,11696.4554,-9999.00,1259.0940,2019111501005,449.69,-9999.00,1
-67.220063,99.462694,11696.5649,-9999.00,1259.1406,2019111501005,449.69,-9999.00,1
-67.220195,99.462629,11696.6745,-9999.00,1259.1840,2019111501005,449.69,-9999.00,1
